
조건별분석
[검색조건]
,분류: 지상
,요소 : 강수량
,검색구분 : 월
,지역/지점명 : 서울
,기간 : 1904 ~ 2022년 01 ~ 12월


	
	
	지점번호,지점명,일시,강수량(mm),일최다강수량(mm),일최다강수량일자,1시간최다강수량(mm),1시간최다강수량일자,
	108,서울,1907-10,47.0,24.8,1907-10-06,,
	108,서울,1907-11,54.4,19.3,1907-11-11,,
	108,서울,1907-12,25.2,9.6,1907-12-20,,
	108,서울,1908-01,18.2,6.0,1908-01-31,,
	108,서울,1908-02,29.1,23.1,1908-02-28,,
	108,서울,1908-03,12.4,9.1,1908-03-29,,
	108,서울,1908-04,17.0,12.0,1908-04-21,,
	108,서울,1908-05,71.3,21.0,1908-05-27,,
	108,서울,1908-06,107.1,28.7,1908-06-18,,
	108,서울,1908-07,530.3,140.9,1908-07-21,,
	108,서울,1908-08,160.5,46.5,1908-08-25,,
	108,서울,1908-09,65.3,21.4,1908-09-19,,
	108,서울,1908-10,35.3,32.5,1908-10-25,,
	108,서울,1908-11,14.4,6.5,1908-11-26,,
	108,서울,1908-12,5.4,3.4,1908-12-22,,
	108,서울,1909-01,7.4,4.9,1909-01-24,,
	108,서울,1909-02,7.9,4.4,1909-02-19,,
	108,서울,1909-03,26.7,19.9,1909-03-23,,
	108,서울,1909-04,106.8,54.1,1909-04-18,,
	108,서울,1909-05,46.2,25.9,1909-05-10,,
	108,서울,1909-06,90.9,38.7,1909-06-04,,
	108,서울,1909-07,160.0,32.7,1909-07-18,,
	108,서울,1909-08,216.1,51.4,1909-08-26,,
	108,서울,1909-09,78.2,34.2,1909-09-23,,
	108,서울,1909-10,28.1,11.6,1909-10-18,,
	108,서울,1909-11,23.7,5.6,1909-11-09,,
	108,서울,1909-12,35.0,16.4,1909-12-31,,
	108,서울,1910-01,21.8,9.8,1910-01-21,,
	108,서울,1910-02,1.2,0.5,1910-02-25,,
	108,서울,1910-03,32.9,22.4,1910-03-26,,
	108,서울,1910-04,36.8,15.6,1910-04-24,,
	108,서울,1910-05,1.7,0.6,1910-05-17,,
	108,서울,1910-06,183.3,56.7,1910-06-19,,
	108,서울,1910-07,377.8,153.5,1910-07-06,,
	108,서울,1910-08,184.3,77.7,1910-08-27,,
	108,서울,1910-09,79.6,56.0,1910-09-01,,
	108,서울,1910-10,14.1,7.3,1910-10-04,,
	108,서울,1910-11,78.3,36.6,1910-11-10,,
	108,서울,1910-12,9.1,3.0,1910-12-29,,
	108,서울,1911-01,37.6,13.7,1911-01-31,,
	108,서울,1911-02,11.7,6.7,1911-02-14,,
	108,서울,1911-03,88.7,46.3,1911-03-30,,
	108,서울,1911-04,92.0,47.9,1911-04-24,,
	108,서울,1911-05,59.5,19.8,1911-05-27,,
	108,서울,1911-06,86.7,35.2,1911-06-18,,
	108,서울,1911-07,275.8,43.6,1911-07-16,,
	108,서울,1911-08,72.3,31.7,1911-08-24,,
	108,서울,1911-09,194.0,41.4,1911-09-12,,
	108,서울,1911-10,33.5,7.7,1911-10-03,,
	108,서울,1911-11,97.4,35.6,1911-11-15,,
	108,서울,1911-12,17.8,11.6,1911-12-19,,
	108,서울,1912-01,2.7,1.2,1912-01-18,,
